id,previsoes
5.64007E+037,215333.890625
2.7779E+038,146571.578125
2.69167E+038,239139.53125
2.5993E+038,160562.53125
3.17739E+038,117576.015625
3.06603E+038,99102.9453125
3.91889E+037,117982.1875
2.48792E+038,104295.09375
3.14689E+038,90594.03125
9.37686E+037,84332.1015625
1.68211E+038,149286.328125
1.06309E+038,73984.375
5.46694E+037,140018.8125
9.13543E+037,76746.421875
1.24296E+038,117797.4375
2.75709E+038,99706.328125
1.38827E+037,133230.671875
1.16267E+038,84845.8203125
1.65055E+038,153496.9375
1.87907E+038,48145.55859375
1.7156E+038,119369.1015625
2.44818E+038,118829.1484375
2.87966E+038,95438.9765625
9.05467E+037,226917.890625
2.52157E+038,152767.78125
4.67804E+037,95339.84375
2.68701E+038,51427.26953125
1.87104E+038,106822.984375
1.42395E+038,98030.3515625
1.55369E+038,122627.5546875
3.18071E+038,61085.71484375
4.66238E+037,78685.1796875
1.28483E+038,93411.5546875
1.20902E+037,82364.78125
7.41975E+037,56765.75390625
2.80838E+038,139368.25
2.99602E+038,70387.5
4.85293E+037,133846.5
1.67892E+038,66270.6484375
1.5609E+037,115963.7109375
1.62226E+038,283502.46875
6.74182E+037,118663.828125
1.03087E+038,146536.84375
1.37569E+038,88111.5859375
2.90181E+038,112834.7734375
4.16779E+037,125467.265625
3.12381E+038,65212.30078125
2.91739E+038,74756
1.11604E+038,313608.3125
1.36669E+038,89630.1015625
1.10441E+037,115066.5546875
1.74306E+038,117173.4375
1.66734E+038,89324.453125
1.61803E+038,420303.90625
2.65708E+038,46103.390625
1.14962E+038,106923.234375
1.2394E+038,176735.703125
2.94959E+038,61888.1171875
1.0684E+038,141550.4375
3.62442E+037,119258.890625
1.54942E+038,114095.6796875
1.08738E+038,78799.1015625
1.53865E+037,187281.84375
3.31423E+038,115833.5859375
1.37279E+038,112136.3828125
1.0343E+038,203129.640625
2.70036E+038,186296.203125
2.01942E+038,186588.765625
1.86297E+038,74308.8046875
4.18497E+037,163008.03125
6.72417E+037,166817.234375
5.54312E+037,50022.16796875
1.57406E+038,105053.921875
1.33536E+038,129862.4609375
2.98958E+038,87699.6171875
1.1976E+038,350301.1875
1.61487E+037,58786.1171875
2.92566E+038,158623.953125
2.99222E+038,127778.0859375
3.11969E+038,329111.25
2.28764E+038,150249.8125
7.47137E+037,136181.375
2.89596E+038,168639.453125
2.71149E+038,91912.59375
1.69416E+037,86759.6171875
1.10281E+037,216941.59375
1.20511E+038,91202.0546875
7.21068E+036,75538.109375
3.42158E+037,116757.3125
1.68582E+038,82354.6953125
6.41478E+037,98419.8359375
2.62346E+038,272083.78125
2.68836E+038,153885.328125
1.80952E+038,90585.1796875
2.38033E+038,65773.5
1.00262E+038,217554.828125
3.75947E+037,79955.34375
3.07594E+038,156040.15625
2.85507E+038,141815.796875
2.99401E+038,57953.6640625
3.13543E+038,57033.44140625
2.13711E+038,65975.9375
6.36174E+037,118451.8984375
8.50876E+037,138730.671875
2.8143E+038,176122.625
2.87332E+038,75007.1953125
1.29388E+038,261099.375
1.21769E+036,122951.8671875
9.26549E+037,212650.40625
1.62325E+038,137169.71875
1.43863E+038,311054.84375
2.7379E+038,65880.3046875
3.07422E+037,77006.78125
3.29912E+038,67623.171875
1.74394E+038,235911.421875
6.01401E+037,250875.609375
1.08594E+038,107005.4921875
3.08912E+038,97715.4921875
3.03049E+038,70339.546875
9.56771E+037,60928.33203125
3.333E+038,43421.34765625
1.49258E+038,58992.625
1.87516E+038,155732.828125
1.87215E+038,65886.75
2.81457E+038,81471.75
8.8612E+037,91148.109375
1.25559E+038,67844.7734375
3.40264E+038,123201.359375
3.36998E+038,121917.40625
3.03253E+038,294170.375
2.68631E+038,62717.359375
8.53216E+037,56409.96875
1.97463E+038,81750.4609375
1.87387E+037,88597.0234375
2.33032E+038,82257.6484375
2.23103E+038,103335.5390625
1.46239E+038,218731.859375
2.03845E+038,127780.15625
1.20567E+038,139455.140625
1.73678E+038,67612.640625
2.50881E+038,73786.578125
1.54173E+038,98454.8046875
1.67731E+038,192122.21875
2.99987E+038,114368.984375
1.55863E+038,123874.59375
2.91661E+038,110357.65625
1.4865E+038,126214.4375
1.1895E+038,105823.8359375
1.95382E+038,76109
3.16171E+038,80201.4453125
1.0834E+038,89457.5078125
2.15755E+037,113882.84375
1.55054E+038,194340.984375
3.31056E+038,76203.8515625
1.85407E+038,58969.953125
3.40002E+038,141537.59375
4.6123E+037,70606.4609375
1.80028E+038,101043.46875
1.50417E+038,128346.34375
1.11671E+038,126595.9765625
1.41709E+038,134332.140625
9.34264E+037,146509.71875
2.03395E+038,144405.15625
3.23509E+038,83417.9765625
1.82283E+037,102013.2578125
1.4947E+038,149693.734375
6.81141E+037,136664.0625
8.9472E+037,82869.59375
3.51942E+037,310922.4375
3.34705E+038,50343.66015625
1.77141E+037,76888.5546875
2.24517E+038,230794.84375
1.78962E+038,46682.38671875
1.05051E+038,101783.75
1.08154E+038,80384.4375
1.51814E+038,182326.484375
1.00088E+038,117756.5625
2.76029E+038,114000.125
7.99807E+037,253512.25
3.693E+037,132832.375
1.51498E+038,326744.5
1.29758E+038,180703.875
3.30544E+038,168301.625
2.85963E+037,101285.1484375
2.96305E+038,95109.421875
1.88537E+038,82574.875
1.61889E+038,57737.6953125
1.89939E+037,131990.734375
1.95176E+038,145047.546875
3.21105E+038,89978.8046875
1.71937E+038,156091.640625
1.46659E+038,136060.21875
1.9943E+038,82715
2.01112E+038,123937.2890625
3.35861E+038,60815.53125
4.99047E+037,232911.03125
2.46233E+038,61311.88671875
1.17138E+038,111725.671875
9.13246E+036,207505.5
2.97224E+038,69087.1640625
2.33193E+038,113945.0625
5.8558E+037,136980.4375
3.59763E+037,220404.75
2.54821E+038,135746.6875
3.6596E+037,81924.875
1.11292E+038,137495.25
2.97372E+037,69432.5078125
6.55738E+037,62029.9921875
1.53884E+038,70862.8828125
1.4282E+038,94882.921875
2.40035E+037,97686.09375
2.20964E+038,77094.5859375
1.04488E+038,65783
1.65041E+036,122749.25
2.7075E+038,133122.75
9.80789E+037,201110.75
1.80093E+038,96368.59375
1.42897E+038,97904.7734375
2.94879E+038,75391.921875
3.32181E+038,205374.875
3.03746E+038,137598.953125
8.80609E+037,54078.4140625
4.33796E+037,120971.0234375
1.20595E+038,74561.4375
2.9022E+038,132410.703125
5.49714E+037,129954.1328125
2.86346E+038,88029.0859375
6.21E+037,63519.3515625
1.28421E+038,125423.203125
3.33361E+038,83982.78125
1.86923E+038,73577.8828125
1.65719E+038,98174.90625
3.33624E+038,74386.96875
3.38597E+038,74109.765625
1.26878E+038,110454.7265625
8.49895E+037,120786.375
7.71723E+037,160910.390625
8.24339E+037,113724.6484375
5.13931E+036,126192.0078125
1.30618E+038,60630.0625
3.01764E+037,61665.4765625
1.2128E+037,92461.90625
1.48316E+038,153227.578125
7.71798E+037,66462.6875
2.43362E+037,115012.6796875
2.50411E+038,72762.3203125
6.20622E+037,102668.5390625
1.62899E+038,109408.8203125
1.2845E+038,56557.9765625
1.99287E+038,135017.609375
1.73926E+038,117759.453125
3.26108E+038,109009.546875
3.34617E+038,62615.2890625
2.43716E+038,51897.69921875
1.98942E+038,33541.890625
1.34177E+038,191082.859375
1.93213E+038,92910.84375
5.77237E+037,74298.265625
2.66568E+038,123863.7578125
1.75305E+038,140402.046875
1.45693E+038,239166.0625
1.35218E+038,65773.515625
4.31419E+037,78834.65625
3.36618E+038,111088.671875
2.75814E+037,79184.0546875
2.14625E+038,124379.2421875
6.48117E+037,122000.03125
5.60185E+037,78570.9765625
2.77159E+038,118273.265625
9.65488E+037,135767.578125
1.86402E+038,58077.48046875
3.11299E+038,117906.3125
1.8105E+038,100327.625
2.23248E+037,172258.625
2.05779E+037,103231.3984375
2.77475E+038,155815.359375
1.73546E+038,81732.578125
2.33749E+038,186547.140625
2.2862E+037,64112.3828125
2.44102E+038,92224.59375
2.04646E+038,77153.8515625
2.77666E+038,73565.546875
2.76094E+038,69971.96875
1.29645E+038,68935.625
9.18181E+037,75647.4453125
1.82882E+038,114232.7265625
1.64543E+038,93152.4453125
1.64554E+038,122824.2265625
2.10427E+038,138699.015625
2.51259E+038,111600.921875
1.8779E+038,101645.609375
4.49464E+037,63911.375
1.50169E+038,49161.546875
1.34964E+038,117021.9296875
1.04543E+038,222969.140625
1.67526E+038,50307.16796875
1.5828E+038,107877.875
2.80948E+037,140286.484375
3.29038E+038,72904.3515625
5.98739E+037,70565.90625
2.44905E+038,111455.84375
2.44449E+038,109903.9140625
4.18103E+037,131393.328125
3.64512E+037,78774.4765625
2.66726E+038,65777.40625
4.24903E+036,75420.90625
1.32671E+038,188111.5
3.03667E+038,76947.859375
5.66868E+037,222454.71875
2.04493E+038,126878.8828125
2.57942E+037,128768.1640625
1.20177E+037,62979.93359375
1.41656E+037,230301.984375
1.42034E+038,93615.578125
2.37209E+038,229965.984375
3.14104E+038,118436.34375
2.63303E+038,65313.8125
4.8296E+037,173431.5
3.6377E+037,169381.546875
9.16145E+037,83511.0703125
1.40991E+038,77053.96875
1.04352E+038,77848.578125
1.54593E+037,67464.6953125
9.24465E+037,86728.984375
2.63905E+038,151869.125
3.59461E+037,175159.09375
2.90423E+038,275818.34375
1.09903E+038,91443.03125
2.341E+038,321277.09375
1.46188E+038,117875.109375
1.29847E+038,115715.0546875
2.04782E+038,76890.609375
3.48958E+037,108769.6953125
1.76246E+038,72481.3046875
6.33568E+037,134674.8125
1.04377E+038,133308.203125
5.09312E+036,88243.0546875
2.81506E+038,144560.421875
9.03866E+037,68264.25
3.22483E+038,243025.78125
1.42539E+038,66322.7265625
8.92984E+037,280292.53125
2.57378E+036,78181.8984375
2.36761E+038,53931.0546875
2.69507E+038,100879.5
2.58371E+038,118111.359375
1.54493E+035,62308.53515625
1.23049E+038,88450.4765625
5.81617E+037,196737.921875
2.37052E+038,145399.5625
3.15601E+038,86388.515625
1.63271E+038,106299.40625
1.37886E+038,122488.765625
2.04374E+038,183842.984375
3.14564E+038,118569.953125
1.19775E+038,68344.53125
1.28145E+038,76629.5546875
1.77126E+038,71886.5078125
1.23216E+038,174908.453125
1.21398E+038,75030.84375
3.09965E+038,68162.34375
1.07328E+038,133235.578125
1.22633E+038,147413.03125
1.71479E+038,49577.46875
5.861E+037,112560.609375
4.74744E+037,98281.53125
1.80023E+038,205732.125
2.2863E+038,155009.3125
5.65271E+037,102722.9765625
7.3747E+037,95426.765625
3.10943E+038,255760.59375
3.0668E+038,185488.375
1.72401E+038,181314.515625
2.65392E+038,151224.1875
2.72784E+036,91495.4609375
7.91E+037,64332.43359375
1.87267E+037,70045.453125
5.3273E+037,121844.4921875
2.10855E+038,50676.04296875
3.93759E+037,139020.40625
1.40149E+038,78355.2734375
2.91035E+038,78380.9609375
3.25619E+038,289102.625
1.11745E+038,67197.546875
1.55223E+038,371375.09375
8.73147E+037,181978.328125
2.26371E+038,58472.69140625
2.32549E+038,118105.6875
3.38465E+038,68500.953125
6.51629E+037,112754.8828125
3.25363E+037,78539.8359375
2.81453E+038,160022.765625
5.03913E+037,89829.3671875
3.34538E+038,115918.4375
1.69042E+038,119071.2578125
2.2443E+038,126993.234375
3.05971E+038,138432.0625
1.64789E+038,95081.25
3.34154E+038,75754.25
5.86655E+037,153506.5
1.63908E+038,149552.515625
3.10158E+038,151417.53125
3.40009E+038,100979.90625
1.07845E+038,145074.171875
1.381E+038,191330.921875
4.83066E+036,72890.21875
3.38014E+038,95424.609375
1.40071E+038,214454.8125
3.35812E+038,205995.359375
2.25841E+038,86859.7890625
2.1356E+038,253990.75
1.64239E+038,128487.734375
2.36059E+037,75708.9453125
3.32227E+038,88412.2734375
1.74245E+038,59900.87109375
1.05661E+037,77714.9765625
3.1473E+038,118111.6015625
2.62428E+038,102780.109375
2.55033E+038,154802.078125
1.43655E+038,60016.7578125
7.4144E+037,52161.83203125
3.08295E+038,71922.5859375
1.05902E+038,112052.09375
1.49179E+037,315631.53125
5.3675E+037,59921.0546875
5.88232E+037,106183.7734375
3.04585E+038,80140.2578125
2.37439E+038,99118.1328125
2.69301E+038,60013.828125
2.30419E+038,117950.421875
1.72356E+038,96251.8359375
8.57735E+037,116325.515625
2.68304E+038,107935.75
3.15813E+038,118327.9609375
2.82488E+038,211626.28125
1.29245E+038,184010.421875
2.50119E+038,193234.140625
2.82094E+037,116276.921875
3.25694E+037,152123.609375
1.57254E+038,189498.3125
3.17399E+038,96140.703125
5.50318E+037,127461.3359375
1.73887E+038,84117.7265625
3.29668E+038,133030.75
2.327E+038,101701.5546875
3.19001E+038,116351.2578125
1.39421E+038,77421.5859375
2.1042E+038,119482.5625
2.55134E+038,47639.78125
2.15814E+038,59737.63671875
2.04381E+038,63484.4140625
9.11578E+037,164093.171875
4.77261E+037,133835.953125
2.29512E+038,94903.2265625
3.20694E+038,102673.1875
2.56855E+038,238363
2.41763E+035,260065.46875
1.46451E+038,224230.875
2.79405E+038,82401.453125
1.88909E+038,63439.5390625
3.16524E+038,142081.71875
3.53165E+037,203734.1875
1.42499E+038,238760.21875
2.91599E+038,228090.15625
6.36547E+037,139509.53125
8.32339E+036,115579.5859375
1.71163E+038,90110.71875
2.3957E+038,226909.078125
2.73579E+037,66785.5
3.16078E+038,60794.8203125
1.65044E+038,101861.453125
1.90488E+038,127329.796875
3.03415E+038,102147.9765625
2.864E+038,73189.578125
1.44997E+037,58488.09765625
1.53109E+037,48197.0859375
2.26415E+038,143158.28125
3.07063E+038,70495.59375
1.95804E+038,143654.3125
9.92755E+037,224956.59375
1.56458E+038,81336.4453125
1.64595E+038,319439.5625
5.84254E+037,116926.2109375
2.91403E+038,107224.2109375
4.42902E+037,114585.421875
1.24404E+038,111685
3.14781E+038,188382.1875
2.31745E+038,127795.9921875
1.29743E+038,330710.03125
2.88375E+038,72322.21875
1.70015E+038,66873.7734375
1.74934E+038,114047.203125
3.57817E+037,103010.8671875
2.59777E+038,123458.0625
2.01547E+038,135001.390625
2.57056E+036,71253.3046875
1.3963E+038,109219.1953125
3.30928E+038,126728.53125
1.76302E+038,103687.65625
4.5486E+037,258081.859375
1.43423E+038,63873.609375
2.26814E+038,85952.421875
2.59725E+038,120951.40625
7.78763E+037,142618.5625
1.24522E+038,120780.0625
6.02643E+036,146181.46875
2.13733E+038,78965.8828125
1.74808E+038,80362.546875
1.50944E+038,169572.9375
2.11905E+038,233533.65625
2.49781E+038,141808.9375
9.09224E+037,59166.890625
2.44067E+038,154471.984375
9.7849E+037,78489.609375
2.34143E+038,87551.96875
2.39245E+038,190712.171875
5.85377E+037,135678.53125
7.24677E+037,126393.296875
3.1548E+038,78312.4609375
2.04866E+038,73299.46875
2.90123E+037,81559.0546875
3.16197E+037,70770.6640625
6.6341E+037,210348.203125
3.0601E+038,222889.078125
3.21079E+038,163621.25
1.46089E+038,113366.1640625
2.14269E+038,85001.9375
1.34673E+037,123755.7109375
2.67956E+038,60649.24609375
1.41886E+037,230220.46875
2.21951E+038,56990.94921875
2.45782E+038,239142.046875
3.03434E+038,79632.5078125
1.37951E+038,122486.15625
2.05811E+038,73678.1640625
9.83564E+037,112092.7890625
8.39181E+037,117610.1484375
8.65148E+036,168106.734375
6.13472E+037,131350.921875
1.68927E+038,84861.4140625
1.57051E+038,75859.8515625
1.65265E+037,56625.8125
4.93876E+037,36984.71875
2.64721E+037,114258.7109375
2.96065E+038,67416.84375
6.79699E+037,129404.40625
2.95687E+038,104044.2890625
1.36875E+038,76627.625
2.40776E+038,99119.578125
1.83434E+038,96145.328125
2.8474E+038,99885.5390625
8.17283E+037,87252.4453125
6.50545E+037,359114.3125
2.19603E+038,58079.44921875
6.32363E+037,67836.96875
1.50917E+038,128102.8359375
3.4081E+037,108354.4921875
3.24796E+037,117064.7109375
8.85848E+037,86160.6328125
3.26629E+038,51993.8046875
1.54749E+038,116790.296875
2.37493E+038,124166.96875
6.33038E+037,111878
6.85642E+037,288047.625
1.77717E+038,126787.6328125
4.46517E+037,69220.078125
2.87432E+038,254195.609375
1.60885E+037,127009.109375
6.28781E+037,76877.828125
8.69187E+037,42476.41015625
1.18539E+038,30177.259765625
2.04946E+038,137566.234375
2.0836E+038,109224.3203125
2.58258E+036,124211.9375
2.70127E+038,47325.92578125
2.48936E+038,103686.796875
3.33054E+038,79834.390625
3.03663E+038,192877.984375
1.58645E+038,116891.640625
5.12062E+037,118319.3046875
2.1114E+037,77067.4921875
1.74256E+038,89572.515625
1.60671E+038,41875.30859375
1.3897E+038,110948.2421875
3.29965E+038,87304.515625
9.65303E+037,66713.4921875
2.32433E+038,45627.4765625
3.24504E+038,110250.9375
2.06288E+038,89986.7578125
3.28104E+038,71279.796875
2.63916E+038,194567.515625
2.19373E+038,81537.1171875
2.64362E+038,52020.91015625
3.03663E+038,92671.96875
1.4589E+038,109046.2109375
1.53659E+038,125215.6953125
1.99425E+038,110582.9375
1.73325E+038,118678.75
5.76491E+037,61744.31640625
2.48286E+038,143966.15625
2.15833E+038,54131.84765625
8.0708E+037,178515.9375
2.50916E+038,215636.625
2.38966E+038,123414.2421875
3.34637E+038,147654.421875
2.95046E+037,143571.53125
1.7734E+038,87250.703125
1.97139E+038,97521.046875
2.10115E+038,126107.1171875
3.13394E+038,124183.3984375
7.38529E+037,268443.84375
7.13268E+036,71136.15625
1.26708E+038,77748.328125
2.78714E+038,42782.62890625
8.68514E+037,45931.7890625
2.85039E+038,56443.8984375
4.77405E+037,182645.234375
9.21639E+037,81240.5859375
2.77676E+038,228322.5
6.57071E+037,177831.265625
2.85032E+038,247889.453125
1.5276E+038,82279.359375
6.38914E+037,99366.5078125
2.0905E+038,71733.5078125
2.45022E+038,115836.421875
1.76009E+038,111984.6640625
2.20434E+038,110050.6171875
5.68866E+036,125523.1953125
2.84014E+038,62601.14453125
2.96181E+038,325195.84375
2.30667E+038,107865.8359375
3.12775E+038,141563.90625
1.89067E+038,280441.125
2.05702E+038,63120.6015625
3.49434E+036,56685.13671875
3.33605E+038,76105.1640625
1.36846E+038,142097.03125
1.37256E+038,134240.96875
1.8186E+038,57022.546875
3.5383E+036,82995.7890625
6.02143E+037,176139.609375
1.50554E+038,35080.3046875
1.19643E+038,157322.53125
1.89652E+038,67221.6484375
3.08368E+038,48661.16015625
2.49361E+038,71378.6484375
2.1619E+037,69552.171875
2.56159E+038,46696.6875
1.7232E+038,121213.1640625
2.41162E+038,114649.9375
5.33091E+037,85463.0859375
2.1018E+038,164646.203125
2.22682E+038,106359.9375
1.12095E+038,53760.27734375
2.35923E+038,138828.703125
1.7675E+038,66795.421875
5.78595E+037,116190.1953125
6.03775E+037,73997.8515625
4.50019E+037,133115.375
5.07339E+037,227486.984375
1.86346E+038,86831.578125
6.0834E+037,260802.75
1.32426E+038,117389.34375
2.02131E+038,126159.0078125
1.51068E+038,146920.75
1.03382E+038,145692.59375
2.14655E+037,94379.6484375
2.03977E+038,176885.234375
9.99927E+036,174296.953125
4.51344E+037,223956.828125
1.29347E+038,150309.984375
6.22475E+037,106533.7421875
1.51497E+038,122792.4609375
4.92955E+037,74710.640625
3.26524E+037,286348.5625
3.34781E+038,209826.390625
2.12051E+038,118219.0859375
7.58937E+037,300837.96875
2.76633E+038,54532.90625
1.78078E+038,107476.84375
7.14953E+037,107735.875
2.06641E+038,85990.5078125
2.02706E+038,120352.25
1.61863E+038,111858.921875
3.10366E+038,62931.75
6.6777E+037,75344.671875
1.01101E+038,127091.8359375
3.50129E+037,126854.7890625
2.39706E+038,172866.84375
2.93071E+038,190158.03125
3.12275E+038,64585.35546875
1.94868E+038,98719.3203125
1.23327E+038,38544.96484375
1.43962E+038,110172.140625
1.24783E+038,175053.84375
1.96264E+038,206967.921875
3.07661E+038,86160
2.65552E+037,85517.1640625
1.19054E+037,64934.265625
1.73383E+038,117523.5703125
9.55341E+037,184017.328125
2.01694E+038,182854.203125
5.82544E+037,116325.125
5.47597E+037,108936.171875
1.57305E+038,115114.2890625
9.15009E+037,199417.796875
1.20591E+038,201098.125
2.18921E+038,62008.66796875
2.06676E+038,63301.15625
6.5896E+037,277347.28125
1.797E+038,286198.75
1.48509E+038,116793.4921875
2.02018E+038,215583.375
9.82032E+037,97799.640625
2.67655E+038,149766.609375
3.10118E+038,73717.734375
8.2944E+037,74208.765625
5.13523E+037,147700.9375
2.44659E+038,95343.34375
3.01557E+038,195122.53125
3.13072E+038,106969.9296875
1.13362E+038,65903.71875
2.58734E+038,150200.140625
1.22993E+038,111887.4609375
2.16576E+038,116105.5625
2.66324E+038,68032.859375
1.18086E+038,109928.09375
4.21784E+036,76063.5703125
2.75623E+038,87149.7109375
3.03148E+038,97648.84375
9.23569E+037,96312
1.25112E+038,189534.09375
1.31937E+038,138958.59375
7.68082E+037,145589.90625
2.32265E+038,139661.171875
1.45273E+038,170085.125
2.02215E+038,69422.3125
2.17374E+038,461738.3125
1.66777E+038,120267.1171875
2.8714E+038,53108.01171875
4.50277E+037,56620.3671875
1.96783E+037,117101.5703125
1.82021E+038,79692.796875
3.01026E+038,101341.0625
7.49073E+037,94981.953125
7.5393E+037,133458.6875
5.34945E+037,67171.75
1.90972E+038,70511.3125
2.85149E+038,45760.36328125
1.17047E+038,79860.671875
2.31267E+038,293190.46875
2.02484E+038,252618.8125
1.50365E+038,95627.203125
6.00587E+037,86096.953125
1.88551E+038,110421.4296875
2.97364E+038,142329.09375
3.33486E+037,146480.609375
6.94847E+037,151029.171875
2.23616E+038,106826.0390625
1.42984E+038,54299.1171875
2.96063E+038,69372.5703125
2.02939E+038,61796.5546875
4.62916E+037,92392.875
1.0023E+038,82955.75
3.09461E+038,184153.359375
6.37346E+037,168655.0625
1.07341E+038,74582.7109375
2.91307E+038,144133.203125
2.14336E+038,53393.40234375
2.64638E+038,118765.640625
4.02626E+037,252287.875
2.39905E+038,119841.828125
1.58446E+038,97087.2734375
1.94375E+038,78295.1015625
3.33991E+037,128489.453125
5.72099E+037,126747.9140625
1.99701E+038,59676.75390625
2.29651E+038,62761.61328125
2.38282E+038,136403.921875
2.26174E+038,143277.3125
1.36196E+038,137132.265625
2.87679E+038,139208.796875
4.39868E+037,140283.28125
1.98375E+038,109718.3515625
1.79997E+037,101034.3359375
3.29673E+037,150184.46875
3.19256E+038,60902.625
1.56351E+038,89215.640625
1.27985E+038,325716.4375
6.09428E+037,130605.703125
3.39639E+038,108400.2890625
1.22398E+038,109622.609375
2.12876E+038,127019.71875
2.76313E+037,272208
1.27942E+038,58709.4765625
1.65726E+038,118705.3515625
1.50978E+037,253958.9375
3.88527E+037,58698.25
3.00337E+038,50606.68359375
8.64372E+037,60908.3984375
2.28017E+038,121829.75
1.59991E+038,85126.2734375
9.99049E+037,48491.4921875
2.02498E+038,60547.2421875
1.9451E+038,145655.765625
1.67272E+038,88658.1796875
1.52201E+038,127564.0546875
1.2418E+038,70111.2265625
2.94278E+038,209577.921875
2.57831E+038,114240.2109375
1.6563E+037,223302.3125
3.72757E+037,265337
1.14611E+037,75204.3671875
2.99037E+038,147569.625
2.92417E+038,60889.82421875
3.02196E+037,65459.69140625
1.60348E+038,59182.43359375
1.27465E+037,94444.7109375
2.75455E+037,103277.3671875
7.71531E+037,176374.640625
5.51877E+037,92500.921875
5.02991E+037,92198.2109375
6.60845E+037,46287.95703125
1.9033E+038,151043.578125
1.74711E+038,72430.5234375
1.23562E+038,136583.71875
3.24953E+038,126851.4765625
1.78826E+038,202115.359375
1.45757E+038,65447.59375
8.77832E+037,136598.984375
1.30643E+038,67307.8828125
1.22242E+038,130797.21875
5.90657E+036,221314.125
2.80993E+038,47320.50390625
2.47534E+038,60129.1875
2.71608E+038,164047.515625
2.1085E+038,95875.1640625
1.49921E+038,151872.703125
1.60155E+038,263621.3125
1.93401E+038,131629.421875
2.96027E+038,95344.0625
2.85969E+038,47097.1328125
6.81465E+037,78075.25
3.29122E+038,143727.1875
1.21184E+038,75124.5
1.67514E+038,126937.40625
1.88966E+038,221702
3.34276E+038,82799.046875
1.66324E+038,88413.2734375
1.9904E+038,138489.59375
1.1052E+038,132815.59375
3.31106E+038,114618.0390625
1.76144E+038,100395.703125
2.77169E+038,84220.390625
5.85388E+036,63322.78125
1.37336E+038,66421.9765625
1.92071E+038,68321.7734375
1.82656E+038,47227.44921875
2.90724E+038,73560.0625
3.33822E+038,106120.5859375
1.10465E+038,144009.5625
2.88421E+038,121309.78125
1.44581E+038,67655.046875
2.13058E+038,82430.6171875
1.26176E+038,91221.078125
1.89774E+037,121610.8984375
3.28261E+038,85244.3125
1.60991E+038,88207.078125
2.13135E+038,146647.046875
1.134E+038,83195.09375
5.12419E+037,117135.75
7.58806E+037,85906.3125
2.13381E+038,135917.109375
2.42721E+038,100642.3515625
1.36838E+038,103495.9921875
2.16586E+038,164556.84375
2.35327E+038,205024.03125
2.43325E+038,29139.9375
2.16958E+037,75421.8125
2.90158E+038,115841.6640625
1.93034E+037,141092.6875
2.0825E+038,120302.75
2.38619E+038,83865.296875
8.97361E+037,107666.140625
1.74061E+038,255541.421875
6.01796E+037,190098.484375
2.11047E+038,104983.3828125
1.08964E+038,177099.0625
1.54221E+038,95948.7265625
1.42206E+038,145077.890625
2.43799E+038,83272.0703125
1.18374E+037,206362.765625
2.59288E+038,73381.6484375
2.50752E+038,126076.703125
2.55907E+038,115162.0859375
2.22374E+038,95969.5625
9.08466E+037,75311.3203125
7.37323E+037,125186.546875
1.33598E+038,227068.375
3.00513E+038,219857.828125
3.13585E+038,81446.8671875
1.54573E+038,73569.3125
3.1866E+038,60983.56640625
2.02873E+038,92164.359375
2.68791E+038,63436.30859375
3.04156E+038,80764.734375
1.78295E+038,174791.15625
1.68261E+038,137691.28125
2.19614E+038,129873.703125
8.48526E+037,93815.8359375
1.80535E+038,182433.90625
1.66723E+038,118536.4140625
2.62677E+038,117599.1953125
7.06313E+037,57892.15625
5.29682E+037,173408.078125
2.05436E+038,174235.96875
6.24002E+037,119633.046875
3.08946E+038,120409.21875
9.351E+037,201126.859375
3.28852E+038,74324.6953125
1.79596E+038,100924.1875
1.2382E+037,104374.53125
1.14179E+038,148969.171875
1.82413E+038,42194.125
3.61541E+037,139669.296875
1.40227E+038,174024.296875
1.66261E+038,94999.28125
9.20425E+037,215028.3125
3.99181E+037,143283.765625
1.2116E+037,109383.4453125
2.89963E+038,95413.5
1.9409E+038,123541.8359375
6.16812E+037,298164.9375
8.10749E+037,104915.1796875
8.44014E+037,174023.921875
2.02722E+038,57166.04296875
3.22121E+038,78051.625
2.25326E+038,45690.41015625
6.04777E+037,295645.5
4.73533E+037,233431.25
2.01123E+038,117266.7578125
3.05377E+038,61285.91796875
1.60438E+038,119949.96875
3.20475E+038,72970.515625
2.60059E+038,239399.421875
2.12114E+038,126079.1171875
1.67279E+038,63458.91796875
2.81754E+037,172172.25
8.17729E+037,54347.47265625
7.30806E+037,137134.78125
2.30703E+038,263824.1875
1.58715E+038,160736.5
1.98787E+038,75185.65625
2.94749E+038,133507.671875
4.27827E+037,55204.484375
2.42187E+038,68349.9453125
1.92407E+038,82724.09375
1.67646E+038,210279.234375
2.7704E+036,137050.625
2.18097E+038,68411.1171875
1.94549E+038,112063.140625
1.14931E+038,58583.03515625
9.33295E+037,71060.21875
3.18042E+037,264834.6875
4.71302E+037,268780
1.873E+038,77592.1796875
7.18487E+036,90150.796875
2.92313E+038,129431.453125
2.95808E+038,153531.25
6.43213E+037,126728.1171875
1.14166E+038,81468.7265625
8.33337E+037,110020.7421875
2.80267E+038,194641.75
2.26012E+038,122910.0625
1.93292E+038,101754.0234375
1.78075E+038,165822.390625
1.06784E+038,48500.4921875
3.19632E+038,129356.671875
9.34096E+037,98822.65625
1.05528E+038,60675.81640625
2.88064E+038,92055.953125
1.53174E+038,140038.25
1.39041E+038,112869.140625
3.11391E+038,112041.84375
